   Pos X,   Pos Y,  Result
46.002,41.75,        E.Insuffi.
40.376,41.305,        E.Insuffi.
34.42,41.75,        E.Insuffi.
40.046,41.305,        E.Insuffi.
40.046,87.66,        E.Insuffi.
34.42,88.105,        E.Insuffi.
40.376,87.66,        E.Insuffi.
46.002,88.105,        E.Insuffi.
46.333,88.105,        E.Insuffi.
51.959,87.66,        E.Insuffi.
57.915,88.105,        E.Insuffi.
52.289,87.66,        E.Insuffi.
57.915,85.755,        E.Insuffi.
46.333,85.755,        E.Insuffi.
52.289,85.311,        E.Insuffi.
51.959,85.311,        E.Insuffi.
46.002,85.755,        E.Insuffi.
40.376,85.311,        E.Insuffi.
40.046,85.311,        E.Insuffi.
34.42,85.755,        E.Insuffi.
174.763,85.768,        E.Insuffi.
179.703,85.298,        E.Insuffi.
180.719,85.298,        E.Insuffi.
185.659,85.768,        E.Insuffi.
191.616,85.298,        E.Insuffi.
192.632,85.298,        E.Insuffi.
186.675,85.768,        E.Insuffi.
197.572,85.768,        E.Insuffi.
192.632,87.648,        E.Insuffi.
197.572,88.118,        E.Insuffi.
191.616,87.648,        E.Insuffi.
186.675,88.118,        E.Insuffi.
185.659,88.118,        E.Insuffi.
180.719,87.648,        E.Insuffi.
174.763,88.118,        E.Insuffi.
179.703,87.648,        E.Insuffi.
179.703,41.293,        E.Insuffi.
174.763,41.763,        E.Insuffi.
180.719,41.293,        E.Insuffi.
185.659,41.763,        E.Insuffi.
186.675,41.763,        E.Insuffi.
191.616,41.293,        E.Insuffi.
197.572,41.763,        E.Insuffi.
192.632,41.293,        E.Insuffi.
197.572,39.413,        E.Insuffi.
186.675,39.413,        E.Insuffi.
192.632,38.943,        E.Insuffi.
191.616,38.943,        E.Insuffi.
185.659,39.413,        E.Insuffi.
180.719,38.943,        E.Insuffi.
179.703,38.943,        E.Insuffi.
174.763,39.413,        E.Insuffi.
104.763,85.768,        E.Insuffi.
109.703,85.298,        E.Insuffi.
110.719,85.298,        E.Insuffi.
115.659,85.768,        E.Insuffi.
121.616,85.298,        E.Insuffi.
122.632,85.298,        E.Insuffi.
116.675,85.768,        E.Insuffi.
127.572,85.768,        E.Insuffi.
122.632,87.648,        E.Insuffi.
127.572,88.118,        E.Insuffi.
121.616,87.648,        E.Insuffi.
116.675,88.118,        E.Insuffi.
115.659,88.118,        E.Insuffi.
110.719,87.648,        E.Insuffi.
104.763,88.118,        E.Insuffi.
109.703,87.648,        E.Insuffi.
109.703,41.293,        E.Insuffi.
104.763,41.763,        E.Insuffi.
110.719,41.293,        E.Insuffi.
115.659,41.763,        E.Insuffi.
116.675,41.763,        E.Insuffi.
121.616,41.293,        E.Insuffi.
127.572,41.763,        E.Insuffi.
122.632,41.293,        E.Insuffi.
127.572,39.413,        E.Insuffi.
116.675,39.413,        E.Insuffi.
122.632,38.943,        E.Insuffi.
121.616,38.943,        E.Insuffi.
115.659,39.413,        E.Insuffi.
110.719,38.943,        E.Insuffi.
109.703,38.943,        E.Insuffi.
104.763,39.413,        E.Insuffi.
34.763,39.413,        E.Insuffi.
39.703,38.943,        E.Insuffi.
40.719,38.943,        E.Insuffi.
45.66,39.413,        E.Insuffi.
51.616,38.943,        E.Insuffi.
52.632,38.943,        E.Insuffi.
46.676,39.413,        E.Insuffi.
57.572,39.413,        E.Insuffi.
52.632,41.293,        E.Insuffi.
57.572,41.763,        E.Insuffi.
51.616,41.293,        E.Insuffi.
46.676,41.763,        E.Insuffi.
45.66,41.763,        E.Insuffi.
40.719,41.293,        E.Insuffi.
34.763,41.763,        E.Insuffi.
39.703,41.293,        E.Insuffi.
39.703,87.648,        E.Insuffi.
34.763,88.118,        E.Insuffi.
40.719,87.648,        E.Insuffi.
45.66,88.118,        E.Insuffi.
46.676,88.118,        E.Insuffi.
51.616,87.648,        E.Insuffi.
57.572,88.118,        E.Insuffi.
52.632,87.648,        E.Insuffi.
57.572,85.768,        E.Insuffi.
46.676,85.768,        E.Insuffi.
52.632,85.298,        E.Insuffi.
51.616,85.298,        E.Insuffi.
45.66,85.768,        E.Insuffi.
40.719,85.298,        E.Insuffi.
39.703,85.298,        E.Insuffi.
34.763,85.768,        E.Insuffi.
175.131,85.781,        E.Insuffi.
179.335,85.286,        E.Insuffi.
181.087,85.286,        E.Insuffi.
185.291,85.781,        E.Insuffi.
191.247,85.286,        E.Insuffi.
193,85.286,        E.Insuffi.
187.044,85.781,        E.Insuffi.
197.204,85.781,        E.Insuffi.
193,87.635,        E.Insuffi.
197.204,88.13,        E.Insuffi.
191.247,87.635,        E.Insuffi.
187.044,88.13,        E.Insuffi.
185.291,88.13,        E.Insuffi.
181.087,87.635,        E.Insuffi.
175.131,88.13,        E.Insuffi.
179.335,87.635,        E.Insuffi.
179.335,41.28,        E.Insuffi.
175.131,41.775,        E.Insuffi.
181.087,41.28,        E.Insuffi.
185.291,41.775,        E.Insuffi.
187.044,41.775,        E.Insuffi.
191.247,41.28,        E.Insuffi.
197.204,41.775,        E.Insuffi.
193,41.28,        E.Insuffi.
197.204,39.426,        E.Insuffi.
187.044,39.426,        E.Insuffi.
193,38.931,        E.Insuffi.
191.247,38.931,        E.Insuffi.
185.291,39.426,        E.Insuffi.
181.087,38.931,        E.Insuffi.
179.335,38.931,        E.Insuffi.
175.131,39.426,        E.Insuffi.
105.131,85.781,        E.Insuffi.
109.335,85.286,        E.Insuffi.
111.087,85.286,        E.Insuffi.
115.291,85.781,        E.Insuffi.
121.247,85.286,        E.Insuffi.
123,85.286,        E.Insuffi.
117.044,85.781,        E.Insuffi.
127.204,85.781,        E.Insuffi.
123,87.635,        E.Insuffi.
127.204,88.13,        E.Insuffi.
121.247,87.635,        E.Insuffi.
117.044,88.13,        E.Insuffi.
115.291,88.13,        E.Insuffi.
111.087,87.635,        E.Insuffi.
105.131,88.13,        E.Insuffi.
109.335,87.635,        E.Insuffi.
109.335,41.28,        E.Insuffi.
105.131,41.775,        E.Insuffi.
111.087,41.28,        E.Insuffi.
115.291,41.775,        E.Insuffi.
117.044,41.775,        E.Insuffi.
121.247,41.28,        E.Insuffi.
127.204,41.775,        E.Insuffi.
123,41.28,        E.Insuffi.
127.204,39.426,        E.Insuffi.
117.044,39.426,        E.Insuffi.
123,38.931,        E.Insuffi.
121.247,38.931,        E.Insuffi.
115.291,39.426,        E.Insuffi.
111.087,38.931,        E.Insuffi.
109.335,38.931,        E.Insuffi.
105.131,39.426,        E.Insuffi.
35.131,39.426,        E.Insuffi.
39.335,38.931,        E.Insuffi.
41.087,38.931,        E.Insuffi.
45.291,39.426,        E.Insuffi.
51.248,38.931,        E.Insuffi.
53,38.931,        E.Insuffi.
47.044,39.426,        E.Insuffi.
57.204,39.426,        E.Insuffi.
53,41.28,        E.Insuffi.
57.204,41.775,        E.Insuffi.
51.248,41.28,        E.Insuffi.
47.044,41.775,        E.Insuffi.
45.291,41.775,        E.Insuffi.
41.087,41.28,        E.Insuffi.
35.131,41.775,        E.Insuffi.
39.335,41.28,        E.Insuffi.
39.335,87.635,        E.Insuffi.
35.131,88.13,        E.Insuffi.
41.087,87.635,        E.Insuffi.
45.291,88.13,        E.Insuffi.
47.044,88.13,        E.Insuffi.
51.248,87.635,        E.Insuffi.
57.204,88.13,        E.Insuffi.
53,87.635,        E.Insuffi.
57.204,85.781,        E.Insuffi.
47.044,85.781,        E.Insuffi.
53,85.286,        E.Insuffi.
51.248,85.286,        E.Insuffi.
45.291,85.781,        E.Insuffi.
41.087,85.286,        E.Insuffi.
39.335,85.286,        E.Insuffi.
35.131,85.781,        E.Insuffi.
175.525,85.794,        E.Insuffi.
178.941,85.273,        E.Insuffi.
181.481,85.273,        E.Insuffi.
184.897,85.794,        E.Insuffi.
190.854,85.273,        E.Insuffi.
193.394,85.273,        E.Insuffi.
187.437,85.794,        E.Insuffi.
196.81,85.794,        E.Insuffi.
193.394,87.622,        E.Insuffi.
196.81,88.143,        E.Insuffi.
190.854,87.622,        E.Insuffi.
187.437,88.143,        E.Insuffi.
184.897,88.143,        E.Insuffi.
181.481,87.622,        E.Insuffi.
175.525,88.143,        E.Insuffi.
178.941,87.622,        E.Insuffi.
178.941,41.267,        E.Insuffi.
175.525,41.788,        E.Insuffi.
181.481,41.267,        E.Insuffi.
184.897,41.788,        E.Insuffi.
187.437,41.788,        E.Insuffi.
190.854,41.267,        E.Insuffi.
196.81,41.788,        E.Insuffi.
193.394,41.267,        E.Insuffi.
196.81,39.439,        E.Insuffi.
187.437,39.439,        E.Insuffi.
193.394,38.918,        E.Insuffi.
190.854,38.918,        E.Insuffi.
184.897,39.439,        E.Insuffi.
181.481,38.918,        E.Insuffi.
178.941,38.918,        E.Insuffi.
175.525,39.439,        E.Insuffi.
105.525,85.794,        E.Insuffi.
108.941,85.273,        E.Insuffi.
111.481,85.273,        E.Insuffi.
114.897,85.794,        E.Insuffi.
120.854,85.273,        E.Insuffi.
123.394,85.273,        E.Insuffi.
117.437,85.794,        E.Insuffi.
126.81,85.794,        E.Insuffi.
123.394,87.622,        E.Insuffi.
126.81,88.143,        E.Insuffi.
120.854,87.622,        E.Insuffi.
117.437,88.143,        E.Insuffi.
114.897,88.143,        E.Insuffi.
111.481,87.622,        E.Insuffi.
105.525,88.143,        E.Insuffi.
108.941,87.622,        E.Insuffi.
108.941,41.267,        E.Insuffi.
105.525,41.788,        E.Insuffi.
111.481,41.267,        E.Insuffi.
114.897,41.788,        E.Insuffi.
117.437,41.788,        E.Insuffi.
120.854,41.267,        E.Insuffi.
126.81,41.788,        E.Insuffi.
123.394,41.267,        E.Insuffi.
126.81,39.439,        E.Insuffi.
117.437,39.439,        E.Insuffi.
123.394,38.918,        E.Insuffi.
120.854,38.918,        E.Insuffi.
114.897,39.439,        E.Insuffi.
111.481,38.918,        E.Insuffi.
108.941,38.918,        E.Insuffi.
105.525,39.439,        E.Insuffi.
35.525,39.439,        E.Insuffi.
38.941,38.918,        E.Insuffi.
41.481,38.918,        E.Insuffi.
44.898,39.439,        E.Insuffi.
50.854,38.918,        E.Insuffi.
53.394,38.918,        E.Insuffi.
47.438,39.439,        E.Insuffi.
56.81,39.439,        E.Insuffi.
53.394,41.267,        E.Insuffi.
56.81,41.788,        E.Insuffi.
50.854,41.267,        E.Insuffi.
47.438,41.788,        E.Insuffi.
44.898,41.788,        E.Insuffi.
41.481,41.267,        E.Insuffi.
35.525,41.788,        E.Insuffi.
38.941,41.267,        E.Insuffi.
38.941,87.622,        E.Insuffi.
35.525,88.143,        E.Insuffi.
41.481,87.622,        E.Insuffi.
44.898,88.143,        E.Insuffi.
47.438,88.143,        E.Insuffi.
50.854,87.622,        E.Insuffi.
56.81,88.143,        E.Insuffi.
53.394,87.622,        E.Insuffi.
56.81,85.794,        E.Insuffi.
47.438,85.794,        E.Insuffi.
53.394,85.273,        E.Insuffi.
50.854,85.273,        E.Insuffi.
44.898,85.794,        E.Insuffi.
41.481,85.273,        E.Insuffi.
38.941,85.273,        E.Insuffi.
35.525,85.794,        E.Insuffi.
180.046,79.342,        E.Insuffi.
180.376,79.342,        E.Insuffi.
191.958,79.342,        E.Insuffi.
192.289,79.342,        E.Insuffi.
197.915,94.074,        E.Insuffi.
186.332,94.074,        E.Insuffi.
186.002,94.074,        E.Insuffi.
174.42,94.074,        E.Insuffi.
174.42,47.719,        E.Position
186.002,47.719,        E.Insuffi.
186.332,47.719,        E.Insuffi.
197.915,47.719,        E.Insuffi.
192.289,32.987,        E.Insuffi.
191.958,32.987,        E.Insuffi.
180.376,32.987,        E.Insuffi.
180.046,32.987,        E.Insuffi.
110.046,79.342,        E.Insuffi.
110.376,79.342,        E.Insuffi.
121.959,79.342,        E.Insuffi.
122.289,79.342,        E.Insuffi.
127.915,94.074,        E.Insuffi.
116.332,94.074,        E.Insuffi.
116.002,94.074,        E.Insuffi.
104.42,94.074,        E.Insuffi.
104.42,47.719,        E.Insuffi.
116.002,47.719,        E.Insuffi.
116.332,47.719,        E.Insuffi.
127.915,47.719,        E.Insuffi.
122.289,32.987,        E.Insuffi.
121.959,32.987,        E.Insuffi.
110.376,32.987,        E.Position
110.046,32.987,        E.Insuffi.
40.046,32.987,        E.Insuffi.
40.376,32.987,        E.Insuffi.
51.959,32.987,        E.Insuffi.
52.289,32.987,        E.Insuffi.
57.915,47.719,        E.Insuffi.
46.333,47.719,        E.Insuffi.
46.002,47.719,        E.Insuffi.
34.42,47.719,        E.Insuffi.
34.42,94.074,        E.Insuffi.
46.002,94.074,        E.Insuffi.
46.333,94.074,        E.Insuffi.
57.915,94.074,        E.Position
52.289,79.342,        E.Insuffi.
51.959,79.342,        E.Insuffi.
40.376,79.342,        E.Insuffi.
40.046,79.342,        E.Insuffi.
179.703,79.342,        W.Insuffi.
180.719,79.342,        E.Insuffi.
191.616,79.342,        W.Insuffi.
192.632,79.342,        W.Insuffi.
197.572,94.074,        W.Insuffi.
186.675,94.074,        W.Insuffi.
185.659,94.074,        W.Insuffi.
174.763,94.074,        W.Insuffi.
174.763,47.719,        E.Insuffi.
185.659,47.719,        W.Insuffi.
186.675,47.719,        W.Insuffi.
197.572,47.719,        W.Insuffi.
192.632,32.987,        W.Insuffi.
191.616,32.987,        W.Insuffi.
180.719,32.987,        W.Insuffi.
179.703,32.987,        W.Insuffi.
109.703,79.342,        W.Insuffi.
110.719,79.342,        E.Insuffi.
121.616,79.342,        W.Insuffi.
122.632,79.342,        W.Insuffi.
127.572,94.074,        W.Insuffi.
116.675,94.074,        W.Insuffi.
115.659,94.074,        W.Insuffi.
104.763,94.074,        E.Insuffi.
104.763,47.719,        E.Insuffi.
115.659,47.719,        W.Insuffi.
116.675,47.719,        E.Insuffi.
127.572,47.719,        W.Insuffi.
122.632,32.987,              GOOD
121.616,32.987,        W.Insuffi.
110.719,32.987,              GOOD
109.703,32.987,        W.Insuffi.
39.703,32.987,        W.Insuffi.
40.719,32.987,        W.Insuffi.
51.616,32.987,        E.Insuffi.
52.632,32.987,        W.Insuffi.
57.572,47.719,        W.Insuffi.
46.676,47.719,        E.Insuffi.
45.66,47.719,        W.Insuffi.
34.763,47.719,        W.Insuffi.
34.763,94.074,        W.Insuffi.
45.66,94.074,        W.Insuffi.
46.676,94.074,        E.Insuffi.
57.572,94.074,        W.Insuffi.
52.632,79.342,        W.Insuffi.
51.616,79.342,        E.Insuffi.
40.719,79.342,        W.Insuffi.
39.703,79.342,        E.Insuffi.
179.335,79.342,        W.Insuffi.
181.087,79.342,        W.Insuffi.
191.247,79.342,        W.Insuffi.
193,79.342,        W.Insuffi.
197.204,94.074,              GOOD
187.044,94.074,        W.Insuffi.
185.291,94.074,        W.Insuffi.
175.131,94.074,        W.Insuffi.
175.131,47.719,        W.Insuffi.
185.291,47.719,        W.Insuffi.
187.044,47.719,        W.Insuffi.
197.204,47.719,        W.Insuffi.
193,32.987,        W.Insuffi.
191.247,32.987,        W.Insuffi.
181.087,32.987,        W.Insuffi.
179.335,32.987,        W.Insuffi.
109.335,79.342,        W.Insuffi.
111.087,79.342,        W.Insuffi.
121.247,79.342,              GOOD
123,79.342,              GOOD
127.204,94.074,        W.Insuffi.
117.044,94.074,              GOOD
115.291,94.074,              GOOD
105.131,94.074,        W.Insuffi.
105.131,47.719,        W.Insuffi.
115.291,47.719,        W.Insuffi.
117.044,47.719,        W.Insuffi.
127.204,47.719,              GOOD
123,32.987,        W.Insuffi.
121.247,32.987,              GOOD
111.087,32.987,              GOOD
109.335,32.987,              GOOD
39.335,32.987,              GOOD
41.087,32.987,        W.Insuffi.
51.248,32.987,              GOOD
53,32.987,              GOOD
57.204,47.719,              GOOD
47.044,47.719,              GOOD
45.291,47.719,              GOOD
35.131,47.719,        W.Insuffi.
35.131,94.074,        W.Insuffi.
45.291,94.074,        W.Insuffi.
47.044,94.074,              GOOD
57.204,94.074,              GOOD
53,79.342,        W.Insuffi.
51.248,79.342,        W.Insuffi.
41.087,79.342,        W.Insuffi.
39.335,79.342,        W.Insuffi.
178.941,79.342,        W.Insuffi.
181.481,79.342,        W.Insuffi.
190.854,79.342,        W.Insuffi.
193.394,79.342,        W.Insuffi.
196.81,94.074,              GOOD
187.437,94.074,              GOOD
184.897,94.074,        W.Insuffi.
175.525,94.074,              GOOD
175.525,47.719,        W.Insuffi.
184.897,47.719,        W.Insuffi.
187.437,47.719,        W.Insuffi.
196.81,47.719,        W.Insuffi.
193.394,32.987,        W.Insuffi.
190.854,32.987,        W.Insuffi.
181.481,32.987,        W.Insuffi.
178.941,32.987,        W.Insuffi.
108.941,79.342,              GOOD
111.481,79.342,        W.Insuffi.
120.854,79.342,              GOOD
123.394,79.342,              GOOD
126.81,94.074,              GOOD
117.437,94.074,              GOOD
114.897,94.074,              GOOD
105.525,94.074,              GOOD
105.525,47.719,              GOOD
114.897,47.719,              GOOD
117.437,47.719,              GOOD
126.81,47.719,              GOOD
123.394,32.987,              GOOD
120.854,32.987,              GOOD
111.481,32.987,              GOOD
108.941,32.987,              GOOD
38.941,32.987,        W.Insuffi.
41.481,32.987,        W.Insuffi.
50.854,32.987,              GOOD
53.394,32.987,              GOOD
56.81,47.719,              GOOD
47.438,47.719,        W.Insuffi.
44.898,47.719,              GOOD
35.525,47.719,        W.Insuffi.
35.525,94.074,              GOOD
44.898,94.074,              GOOD
47.438,94.074,              GOOD
56.81,94.074,              GOOD
53.394,79.342,              GOOD
50.854,79.342,              GOOD
41.481,79.342,              GOOD
38.941,79.342,              GOOD
188.979,73.589,        W.Insuffi.
188.979,65.258,        W.Insuffi.
188.979,61.676,        W.Insuffi.
188.979,53.345,        W.Insuffi.
203.711,55.72,              GOOD
203.711,59.301,              GOOD
203.711,67.633,              GOOD
203.711,71.214,              GOOD
183.391,71.214,        W.Insuffi.
183.391,67.633,        W.Insuffi.
183.391,59.301,        W.Insuffi.
183.391,55.72,        W.Insuffi.
168.659,53.345,        W.Insuffi.
168.659,61.676,        W.Insuffi.
168.659,65.258,        W.Insuffi.
168.659,73.589,        W.Insuffi.
118.979,73.589,              GOOD
118.979,65.258,              GOOD
118.979,61.676,              GOOD
118.979,53.345,              GOOD
133.711,55.72,        W.Insuffi.
133.711,59.301,              GOOD
133.711,67.633,              GOOD
133.711,71.214,              GOOD
113.391,71.214,              GOOD
113.391,67.633,              GOOD
113.391,59.301,              GOOD
113.391,55.72,              GOOD
98.659,53.345,              GOOD
98.659,61.676,              GOOD
98.659,65.258,              GOOD
